photos,price_reduced_amount,description.sold_price,description.sqft,description.baths,description.garage,description.stories,description.beds,products.brand_name,description.type_townhomes,days_listed,n_amenities,n_high_amenities,age_yrs,n_rooms
1,0.0,400000.0,1617.0,3.0,0.0,2.0,3.0,2,0,42,9.0,3.0,34,6.0
1,15000.0,725000.0,2496.0,4.0,1.0,3.0,3.0,1,1,126,11.0,7.0,16,7.0
1,5000.0,375000.0,1657.0,3.0,0.0,2.0,3.0,1,0,71,7.0,5.0,42,6.0
1,0.0,310000.0,748.0,1.0,0.0,1.0,1.0,1,0,49,4.0,1.0,44,2.0
1,11000.0,399000.0,1973.0,3.0,1.0,2.0,4.0,3,0,63,12.0,6.0,57,7.0
1,0.0,437000.0,2057.0,3.0,2.0,2.0,3.0,1,0,33,12.0,7.0,27,6.0
1,200000.0,1862500.0,5743.0,4.0,3.0,2.0,4.0,1,0,282,11.0,6.0,16,8.0
1,0.0,356000.0,2079.0,3.0,1.0,2.0,3.0,2,0,60,5.0,2.0,18,6.0
1,0.0,650000.0,2105.0,3.0,2.0,1.0,3.0,1,0,26,14.0,8.0,22,6.0
1,0.0,350000.0,1723.0,3.0,0.0,1.0,3.0,1,0,40,7.0,3.0,19,6.0
1,0.0,440000.0,2217.0,3.0,2.0,2.0,3.0,1,1,71,14.0,7.0,18,6.0
1,0.0,335000.0,1539.0,2.0,0.0,1.0,3.0,1,0,38,5.0,2.0,37,5.0
1,10000.0,410000.0,1832.0,3.0,2.0,1.0,3.0,1,1,61,14.0,6.0,19,6.0
1,0.0,1125000.0,2283.0,3.0,0.0,2.0,3.0,1,0,64,8.0,5.0,75,6.0
1,10000.0,280000.0,1266.0,2.0,1.0,1.0,2.0,1,0,145,6.0,4.0,18,4.0
1,0.0,421480.0,2309.0,3.0,2.0,1.0,3.0,1,1,49,5.0,3.0,46,6.0
1,0.0,435000.0,3418.0,4.0,2.0,2.0,4.0,1,0,77,7.0,4.0,44,8.0
1,10000.0,259900.0,1963.0,2.0,1.0,2.0,3.0,1,0,43,10.0,6.0,91,5.0
1,0.0,644000.0,4006.0,4.0,3.0,2.0,6.0,1,0,131,10.0,5.0,28,10.0
1,0.0,355000.0,2774.0,4.0,2.0,2.0,6.0,1,0,39,5.0,2.0,36,10.0
1,0.0,360000.0,2683.0,3.0,3.0,1.0,4.0,1,0,45,5.0,1.0,9,7.0
1,0.0,134000.0,785.0,1.0,0.0,1.0,2.0,1,0,11,2.0,0.0,69,3.0
1,0.0,190000.0,1850.0,2.0,2.0,1.0,2.0,1,1,62,6.0,5.0,45,4.0
1,0.0,640000.0,2636.0,2.0,2.0,2.0,2.0,1,1,86,5.0,3.0,35,4.0
1,11700.0,215000.0,1028.0,2.0,2.0,2.0,3.0,1,0,58,9.0,4.0,30,5.0
1,0.0,415000.0,3376.0,4.0,3.0,2.0,3.0,1,0,95,8.0,4.0,26,7.0
1,0.0,707000.0,3261.0,3.0,2.0,2.0,3.0,2,0,85,5.0,2.0,99,6.0
1,0.0,215000.0,1740.0,2.0,1.0,1.0,2.0,1,0,66,8.0,3.0,25,4.0
1,0.0,225000.0,1320.0,2.0,1.0,2.0,2.0,1,1,63,5.0,1.0,45,4.0
1,0.0,262500.0,1634.0,2.0,2.0,1.0,3.0,1,0,44,6.0,2.0,64,5.0
1,3000.0,260000.0,1900.0,3.0,2.0,1.0,3.0,1,0,74,7.0,5.0,29,6.0
1,0.0,187000.0,1076.0,1.0,1.0,1.0,3.0,1,0,51,7.0,3.0,68,4.0
1,0.0,135000.0,720.0,1.0,1.0,1.0,2.0,1,1,25,4.0,1.0,48,3.0
1,10000.0,320000.0,2350.0,3.0,2.0,1.0,4.0,1,0,58,10.0,5.0,22,7.0
1,0.0,328350.0,2740.0,3.0,2.0,2.0,4.0,1,0,85,13.0,8.0,55,7.0
1,0.0,203000.0,950.0,2.0,1.0,1.0,2.0,1,0,59,8.0,5.0,98,4.0
1,0.0,520000.0,2818.0,4.0,2.0,2.0,3.0,1,0,72,12.0,7.0,43,7.0
1,0.0,737000.0,3908.0,5.0,3.0,2.0,5.0,1,0,62,5.0,2.0,7,10.0
1,400.0,300000.0,1956.0,2.0,2.0,1.0,3.0,1,0,83,5.0,0.0,50,5.0
1,10000.0,160000.0,864.0,1.0,1.0,1.0,2.0,2,0,78,8.0,4.0,124,3.0
1,0.0,277000.0,1572.0,3.0,2.0,2.0,3.0,1,0,41,4.0,2.0,33,6.0
1,0.0,155350.0,850.0,1.0,1.0,1.0,2.0,1,0,35,6.0,3.0,74,3.0
1,0.0,269000.0,1796.0,3.0,2.0,2.0,3.0,1,0,42,7.0,2.0,48,6.0
1,5000.0,206000.0,1463.0,3.0,2.0,2.0,2.0,1,0,124,5.0,1.0,46,5.0
1,15000.0,262500.0,1252.0,1.0,1.0,2.0,3.0,2,0,62,3.0,1.0,89,4.0
1,0.0,324900.0,2118.0,2.0,2.0,1.0,5.0,1,0,41,6.0,1.0,48,7.0
1,0.0,270000.0,2137.0,3.0,2.0,1.0,4.0,2,0,27,3.0,0.0,22,7.0
1,0.0,245000.0,1524.0,2.0,2.0,2.0,3.0,1,0,32,9.0,5.0,49,5.0
1,0.0,349000.0,2424.0,3.0,2.0,1.0,3.0,1,1,41,9.0,6.0,21,6.0
1,0.0,822500.0,2230.0,3.0,2.0,1.0,2.0,1,0,127,11.0,7.0,14,5.0
1,0.0,210000.0,1028.0,2.0,2.0,2.0,3.0,1,0,54,5.0,2.0,44,5.0
1,0.0,225000.0,2018.0,2.0,0.0,2.0,3.0,1,0,32,10.0,5.0,99,5.0
1,0.0,425000.0,2511.0,3.0,2.0,1.0,3.0,1,1,53,7.0,5.0,3,6.0
1,0.0,260000.0,2086.0,2.0,2.0,1.0,3.0,1,0,39,9.0,4.0,50,5.0
1,0.0,364500.0,2304.0,3.0,2.0,1.0,3.0,1,1,52,8.0,5.0,9,6.0
1,0.0,609000.0,2898.0,3.0,3.0,1.0,3.0,1,0,95,10.0,6.0,9,6.0
1,0.0,295000.0,1861.0,2.0,2.0,1.0,3.0,3,0,19,9.0,4.0,32,5.0
0,0.0,170000.0,1109.0,2.0,2.0,1.0,2.0,1,1,27,3.0,0.0,29,4.0
0,0.0,74000.0,1630.5,0.0,0.0,1.0,0.0,1,0,821,1.0,1.0,52,0.0
0,0.0,64000.0,1630.5,0.0,0.0,1.0,0.0,1,0,827,1.0,1.0,52,0.0
1,0.0,258000.0,2078.0,2.0,1.0,2.0,3.0,1,0,71,6.0,1.0,51,5.0
1,10000.0,245000.0,1200.0,2.0,2.0,1.0,2.0,1,1,90,8.0,4.0,6,4.0
1,0.0,669000.0,3346.0,4.0,3.0,1.0,5.0,1,0,35,5.0,3.0,3,9.0
1,0.0,575000.0,3768.0,3.0,0.0,3.0,0.0,2,0,0,5.0,3.0,181,3.0
1,0.0,339000.0,1354.0,1.0,0.0,1.0,3.0,2,0,0,8.0,2.0,173,4.0
1,0.0,412000.0,1653.0,2.0,5.0,1.0,3.0,2,0,42,3.0,3.0,123,5.0
1,0.0,127000.0,1005.0,1.0,0.0,2.0,2.0,3,1,115,1.0,0.0,137,3.0
1,0.0,145000.0,1630.5,1.0,0.0,3.0,3.0,3,1,85,0.0,0.0,54,4.0
1,0.0,142000.0,1158.0,1.0,0.0,2.0,3.0,1,1,60,1.0,0.0,104,4.0
1,9100.0,220000.0,1632.0,2.0,0.0,3.0,4.0,3,1,187,2.0,0.0,112,6.0
0,0.0,188000.0,2016.0,2.0,0.0,3.0,4.0,3,1,0,1.0,0.0,122,6.0
1,0.0,285000.0,1481.0,2.0,0.0,2.0,3.0,3,1,99,2.0,0.0,124,5.0
0,0.0,150000.0,1902.0,0.0,0.0,1.0,4.0,3,0,0,0.0,0.0,148,4.0
0,0.0,150000.0,1749.0,0.0,0.0,1.0,4.0,3,0,0,0.0,0.0,148,4.0
1,0.0,105000.0,1641.0,1.0,0.0,3.0,5.0,3,1,160,1.0,0.0,128,6.0
1,0.0,150000.0,1269.0,1.0,0.0,3.0,4.0,1,1,95,0.0,0.0,113,5.0
1,0.0,275000.0,1402.0,1.0,0.0,2.0,3.0,2,0,77,1.0,0.0,93,4.0
1,10000.0,200000.0,1963.0,2.0,0.0,3.0,5.0,1,1,91,0.0,0.0,116,7.0
1,0.0,360000.0,1605.0,2.0,1.0,2.0,2.0,3,0,63,5.0,2.0,34,4.0
1,10000.0,240000.0,2156.0,0.0,0.0,1.0,4.0,2,0,79,1.0,0.0,112,4.0
1,0.0,100000.0,1240.0,1.0,0.0,2.0,2.0,1,1,48,1.0,0.0,187,3.0
1,15500.0,280000.0,1280.0,2.0,1.0,2.0,3.0,1,0,125,2.0,0.0,113,5.0
1,0.0,465000.0,1616.0,2.0,0.0,3.0,3.0,1,0,76,4.0,0.0,65,5.0
1,0.0,210000.0,2572.0,0.0,0.0,1.0,4.0,2,0,70,0.0,0.0,137,4.0
1,0.0,140000.0,1101.0,1.0,0.0,2.0,3.0,2,0,100,2.0,0.0,109,4.0
1,0.0,400000.0,1746.0,3.0,1.0,2.0,3.0,1,0,106,4.0,1.0,8,6.0
1,0.0,685000.0,2116.0,3.0,1.0,2.0,3.0,3,1,128,6.0,3.0,21,6.0
1,0.0,200000.0,1222.0,2.0,0.0,1.0,3.0,1,0,65,3.0,1.0,136,5.0
1,0.0,359000.0,2349.0,0.0,2.0,1.0,6.0,1,0,123,3.0,0.0,123,6.0
1,0.0,295000.0,1380.0,1.0,0.0,3.0,4.0,1,1,137,3.0,0.0,98,5.0
1,0.0,400000.0,1630.5,4.0,2.0,3.0,4.0,1,0,78,4.0,2.0,18,8.0
1,0.0,297000.0,1630.5,2.0,0.0,2.0,5.0,1,0,104,1.0,0.0,51,7.0
1,0.0,250000.0,1904.0,2.0,2.0,3.0,4.0,3,0,36,0.0,0.0,127,6.0
1,0.0,221000.0,2745.0,0.0,0.0,1.0,4.0,1,0,245,2.0,0.0,131,4.0
1,0.0,220000.0,1358.0,2.0,0.0,3.0,4.0,2,1,63,0.0,0.0,113,6.0
1,0.0,153000.0,1376.0,1.0,0.0,3.0,3.0,1,0,21,3.0,0.0,126,4.0
1,5000.0,120000.0,1320.0,2.0,0.0,2.0,3.0,2,1,32,2.0,0.0,132,5.0
1,0.0,147000.0,1128.0,1.0,0.0,3.0,2.0,2,1,24,1.0,0.0,136,3.0
1,5100.0,200000.0,1296.0,1.0,0.0,2.0,3.0,1,1,174,3.0,1.0,22,4.0
1,0.0,345000.0,1064.0,2.0,1.0,2.0,2.0,3,0,40,4.0,0.0,62,4.0
1,0.0,106000.0,840.0,1.0,0.0,2.0,3.0,1,1,57,2.0,1.0,98,4.0
1,0.0,762000.0,2608.0,3.0,1.0,2.0,5.0,3,1,65,5.0,1.0,19,8.0
1,0.0,90000.0,1630.5,0.0,0.0,1.0,0.0,1,0,94,0.0,0.0,51,0.0
1,0.0,300000.0,1496.0,2.0,0.0,2.0,3.0,3,0,115,4.0,2.0,94,5.0
1,9999.0,497000.0,1680.0,2.0,1.0,2.0,5.0,2,0,81,6.0,3.0,31,7.0
1,0.0,220000.0,1630.5,1.0,0.0,2.0,3.0,3,0,76,6.0,4.0,103,4.0
1,20000.0,245000.0,1826.0,2.0,0.0,2.0,3.0,3,1,117,1.0,0.0,78,5.0
1,0.0,150000.0,1824.0,1.0,0.0,3.0,5.0,3,1,57,0.0,0.0,123,6.0
1,0.0,180000.0,1228.0,2.0,0.0,3.0,4.0,3,1,27,3.0,1.0,108,6.0
1,0.0,65000.0,1472.0,2.0,0.0,3.0,3.0,1,0,125,0.0,0.0,123,5.0
1,0.0,130000.0,1630.5,1.0,0.0,1.0,2.0,3,0,37,2.0,1.0,137,3.0
1,10000.0,640000.0,2317.0,3.0,2.0,1.0,3.0,3,0,187,5.0,2.0,57,6.0
0,0.0,335500.0,1760.0,2.0,2.0,1.0,3.0,2,0,0,4.0,2.0,23,5.0
1,15900.0,460000.0,1339.0,2.0,2.0,1.0,3.0,1,0,91,3.0,0.0,23,5.0
1,0.0,820000.0,2833.0,3.0,3.0,2.0,5.0,1,0,51,8.0,5.0,27,8.0
1,0.0,295000.0,1040.0,2.0,0.0,2.0,2.0,2,0,82,8.0,3.0,52,4.0
1,0.0,500000.0,1391.0,2.0,1.0,2.0,4.0,1,0,117,7.0,4.0,50,6.0
1,15100.0,440000.0,1956.0,2.0,2.0,1.0,3.0,2,0,147,6.0,5.0,51,5.0
1,0.0,424099.0,1186.0,2.0,4.0,1.0,3.0,1,0,56,8.0,4.0,53,5.0
1,0.0,435000.0,1428.0,2.0,2.0,1.0,3.0,1,0,53,6.0,2.0,48,5.0
1,0.0,465000.0,1721.0,2.0,2.0,1.0,3.0,1,0,65,7.0,4.0,60,5.0
1,38000.0,700000.0,2713.0,3.0,3.0,2.0,4.0,1,0,80,10.0,5.0,24,7.0
1,0.0,370000.0,1092.0,2.0,2.0,1.0,3.0,1,0,46,5.0,2.0,54,5.0
1,15000.0,705000.0,2174.0,2.0,3.0,1.0,3.0,1,0,76,7.0,4.0,28,5.0
1,4000.0,425000.0,1847.0,2.0,2.0,1.0,4.0,1,0,209,6.0,3.0,47,6.0
1,0.0,1285000.0,2573.0,5.0,9.0,2.0,3.0,1,0,124,7.0,4.0,7,8.0
1,0.0,1500000.0,3060.0,3.0,8.0,2.0,4.0,1,0,47,8.0,5.0,49,7.0
1,0.0,429000.0,1460.0,3.0,1.0,2.0,3.0,1,1,29,4.0,1.0,3,6.0
1,0.0,822500.0,1630.5,0.0,0.0,1.0,0.0,1,0,607,1.0,1.0,51,0.0
1,0.0,325000.0,1630.5,0.0,0.0,1.0,0.0,1,0,242,1.0,1.0,51,0.0
1,0.0,689900.0,2433.0,2.0,3.0,1.0,4.0,1,0,66,9.0,5.0,29,6.0
1,0.0,365000.0,1227.0,2.0,2.0,1.0,2.0,1,0,41,6.0,1.0,31,4.0
1,22500.0,385000.0,1260.0,3.0,1.0,2.0,3.0,2,0,184,5.0,1.0,21,6.0
1,0.0,800000.0,2029.0,3.0,6.0,2.0,3.0,1,0,55,7.0,3.0,51,6.0
1,20000.0,575000.0,1872.0,3.0,2.0,1.0,3.0,1,0,106,7.0,4.0,52,6.0
1,0.0,405000.0,1140.0,3.0,1.0,2.0,3.0,2,0,81,7.0,3.0,2,6.0
1,0.0,157000.0,1630.5,0.0,0.0,1.0,0.0,2,0,354,1.0,1.0,51,0.0
1,0.0,375000.0,1056.0,2.0,2.0,1.0,3.0,1,0,36,7.0,3.0,52,5.0
1,0.0,385000.0,1813.0,2.0,0.0,1.0,4.0,2,0,64,3.0,2.0,26,6.0
1,0.0,358000.0,1620.0,2.0,2.0,1.0,3.0,1,0,56,6.0,3.0,34,5.0
1,0.0,560000.0,2573.0,3.0,2.0,2.0,4.0,1,0,56,8.0,4.0,30,7.0
1,50000.0,650000.0,3182.0,5.0,3.0,1.0,6.0,3,0,96,11.0,4.0,48,11.0
1,23000.0,345000.0,1068.0,1.0,1.0,1.0,2.0,1,0,135,9.0,5.0,77,3.0
1,10000.0,415000.0,1518.0,3.0,2.0,2.0,3.0,1,1,77,5.0,2.0,3,6.0
1,0.0,826000.0,2543.0,3.0,3.0,1.0,3.0,1,0,31,6.0,3.0,22,6.0
1,0.0,400000.0,1361.0,2.0,2.0,1.0,3.0,2,0,44,7.0,2.0,47,5.0
1,10600.0,465000.0,1867.0,2.0,2.0,1.0,3.0,3,0,112,10.0,5.0,52,5.0
1,0.0,440000.0,1669.0,3.0,2.0,1.0,4.0,1,0,84,10.0,6.0,58,7.0
1,0.0,490000.0,1615.0,2.0,2.0,1.0,3.0,3,0,27,8.0,5.0,16,5.0
1,0.0,50000.0,1630.5,0.0,0.0,1.0,0.0,1,0,23,1.0,1.0,51,0.0
1,0.0,250000.0,660.0,1.0,0.0,1.0,2.0,1,0,23,4.0,2.0,89,3.0
1,0.0,505000.0,1577.0,1.0,1.0,2.0,4.0,1,0,32,9.0,5.0,93,5.0
1,0.0,515000.0,1848.0,2.0,2.0,1.0,3.0,3,0,159,8.0,5.0,18,5.0
1,25000.0,300000.0,1308.0,2.0,0.0,1.0,2.0,1,0,542,7.0,4.0,89,4.0
1,0.0,265300.0,1240.0,2.0,0.0,2.0,2.0,2,1,35,5.0,1.0,48,4.0
1,10100.0,350000.0,1630.5,0.0,0.0,1.0,0.0,2,0,182,1.0,1.0,51,0.0
1,0.0,925000.0,2980.0,3.0,5.0,1.0,3.0,2,0,81,7.0,4.0,45,6.0
0,5000.0,235000.0,1584.0,1.0,2.0,1.0,4.0,1,0,73,6.0,3.0,84,5.0
1,7000.0,275000.0,1040.0,1.0,0.0,1.0,3.0,1,0,65,9.0,2.0,62,4.0
1,15000.0,220000.0,1428.0,2.0,1.0,1.0,3.0,1,0,108,6.0,3.0,51,5.0
1,20000.0,320000.0,1980.0,3.0,1.0,1.0,5.0,1,0,78,7.0,2.0,74,8.0
1,0.0,178000.0,1050.0,1.0,0.0,1.0,2.0,1,0,44,8.0,4.0,35,3.0
1,0.0,245000.0,1040.0,1.0,0.0,1.0,3.0,1,0,50,4.0,1.0,47,4.0
1,0.0,185000.0,1540.0,3.0,0.0,1.0,2.0,1,0,69,8.0,4.0,40,5.0
1,12700.0,191500.0,1340.0,2.0,1.0,2.0,3.0,2,0,113,2.0,1.0,52,5.0
1,0.0,365000.0,1608.0,3.0,2.0,1.0,5.0,1,0,63,8.0,3.0,94,8.0
1,0.0,205000.0,1275.0,3.0,0.0,1.0,2.0,2,0,161,10.0,4.0,36,5.0
1,0.0,277875.0,1632.0,2.0,0.0,1.0,4.0,1,0,75,7.0,4.0,94,6.0
1,0.0,326000.0,1920.0,3.0,2.0,1.0,4.0,1,0,56,7.0,4.0,69,7.0
1,0.0,115000.0,1848.0,2.0,0.0,1.0,4.0,1,0,57,1.0,0.0,120,6.0
1,10100.0,270000.0,1296.0,1.0,2.0,1.0,4.0,2,0,66,5.0,4.0,72,5.0
1,0.0,295000.0,1290.0,1.0,1.0,1.0,3.0,2,0,50,8.0,4.0,68,4.0
1,0.0,350000.0,2850.0,3.0,0.0,1.0,3.0,2,0,78,1.0,0.0,124,6.0
1,10000.0,247000.0,1780.0,2.0,0.0,1.0,3.0,1,0,70,8.0,4.0,104,5.0
1,0.0,235000.0,2000.0,3.0,0.0,1.0,4.0,2,1,67,6.0,1.0,154,7.0
0,0.0,144815.0,1359.0,1.0,0.0,1.0,3.0,1,0,0,2.0,1.0,73,4.0
1,0.0,255000.0,1398.0,2.0,1.0,1.0,3.0,1,0,58,7.0,5.0,85,5.0
1,19000.0,283500.0,1020.0,1.0,0.0,1.0,3.0,2,0,92,7.0,3.0,71,4.0
1,0.0,158000.0,1630.5,2.0,1.0,1.0,4.0,2,0,38,6.0,2.0,149,6.0
1,0.0,293500.0,1140.0,1.0,1.0,1.0,3.0,2,0,78,10.0,6.0,52,4.0
1,15000.0,205000.0,3120.0,3.0,0.0,1.0,5.0,2,0,75,1.0,0.0,119,8.0
1,0.0,330000.0,2160.0,2.0,0.0,1.0,3.0,1,0,57,5.0,1.0,169,5.0
1,0.0,259000.0,1448.0,2.0,2.0,1.0,2.0,2,0,46,6.0,2.0,74,4.0
1,15000.0,240300.0,1102.0,1.0,1.0,1.0,2.0,2,0,75,7.0,4.0,74,3.0
1,50000.0,599000.0,4124.0,5.0,0.0,1.0,6.0,1,0,217,9.0,7.0,134,11.0
1,0.0,271000.0,1000.0,2.0,1.0,1.0,3.0,1,0,50,8.0,3.0,58,5.0
1,0.0,168000.0,1716.0,2.0,0.0,1.0,4.0,1,0,86,2.0,0.0,73,6.0
1,14900.0,220000.0,1560.0,2.0,1.0,1.0,4.0,1,0,71,8.0,5.0,93,6.0
1,0.0,347000.0,2226.0,2.0,2.0,1.0,5.0,1,0,70,6.0,2.0,118,7.0
1,0.0,519000.0,2274.0,2.0,2.0,1.0,2.0,2,0,70,11.0,7.0,23,4.0
1,0.0,300000.0,1750.0,4.0,0.0,1.0,4.0,1,0,44,9.0,4.0,61,8.0
1,0.0,221000.0,1630.5,2.0,0.0,1.0,6.0,2,0,113,2.0,0.0,103,8.0
1,0.0,200000.0,1061.0,1.0,1.0,1.0,2.0,2,0,98,8.0,3.0,21,3.0
1,0.0,152500.0,884.0,1.0,0.0,1.0,2.0,2,0,66,7.0,3.0,98,3.0
1,0.0,114580.0,1318.0,2.0,0.0,1.0,3.0,1,0,165,1.0,1.0,51,5.0
1,11000.0,185000.0,2400.0,2.0,0.0,1.0,6.0,2,0,412,1.0,1.0,133,8.0
1,14000.0,255900.0,1840.0,2.0,2.0,1.0,3.0,1,0,79,7.0,4.0,133,5.0
1,0.0,260000.0,1177.0,1.0,2.0,1.0,2.0,2,0,68,8.0,6.0,70,3.0
1,4900.0,375000.0,2061.0,3.0,1.0,1.0,4.0,1,0,109,9.0,6.0,47,7.0
1,0.0,118000.0,1560.0,2.0,0.0,1.0,5.0,2,0,170,2.0,0.0,113,7.0
1,0.0,302500.0,3646.0,3.0,0.0,1.0,6.0,2,0,43,3.0,1.0,118,9.0
1,0.0,375000.0,1920.0,3.0,1.0,1.0,4.0,2,0,56,8.0,4.0,38,7.0
1,15000.0,247200.0,2624.0,3.0,0.0,1.0,10.0,3,0,200,1.0,0.0,123,13.0
1,5000.0,271000.0,1204.0,3.0,1.0,2.0,3.0,3,0,42,5.0,2.0,30,6.0
0,0.0,533600.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,666700.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,378000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,307300.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,200000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,115000.0,1200.0,1.0,2.0,1.0,3.0,1,0,73,6.0,2.0,65,4.0
0,0.0,565000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,107000.0,1548.0,2.0,0.0,2.0,4.0,1,0,14,0.0,0.0,103,6.0
1,0.0,255000.0,1475.0,2.0,2.0,1.0,3.0,2,0,38,5.0,1.0,31,5.0
1,10000.0,200000.0,1344.0,2.0,2.0,2.0,3.0,1,0,43,4.0,2.0,19,5.0
0,0.0,289000.0,1940.0,3.0,2.0,1.0,2.0,2,0,0,1.0,0.0,16,5.0
1,10000.0,380000.0,1949.0,3.0,2.0,2.0,4.0,1,0,111,10.0,5.0,38,7.0
0,0.0,362800.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,207000.0,1609.0,2.0,1.0,1.0,3.0,1,0,40,8.0,3.0,63,5.0
0,0.0,366100.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,1000.0,145000.0,794.0,1.0,0.0,1.0,2.0,2,0,115,4.0,2.0,103,3.0
1,0.0,292000.0,2004.0,3.0,2.0,2.0,4.0,1,0,79,4.0,2.0,51,7.0
0,0.0,115000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,721000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,190000.0,1040.0,1.0,1.0,1.0,3.0,1,0,0,4.0,0.0,49,4.0
0,0.0,512500.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,7900.0,190000.0,1296.0,3.0,2.0,2.0,3.0,2,0,82,6.0,3.0,51,6.0
1,0.0,280000.0,1469.0,3.0,2.0,2.0,3.0,1,0,0,8.0,3.0,23,6.0
0,0.0,499300.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,120000.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,550000.0,2561.0,3.0,2.0,2.0,4.0,1,0,38,10.0,6.0,38,7.0
1,0.0,266000.0,1085.0,2.0,1.0,1.0,3.0,1,0,35,5.0,2.0,75,5.0
1,0.0,264900.0,1581.0,4.0,1.0,1.0,2.0,1,0,42,7.0,4.0,39,6.0
0,0.0,348900.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,366600.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,1312400.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,212500.0,1368.0,3.0,2.0,2.0,3.0,1,0,0,0.0,0.0,25,6.0
0,0.0,371300.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,350300.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,310000.0,1309.0,2.0,0.0,1.0,3.0,1,0,0,0.0,0.0,30,5.0
0,0.0,494800.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
0,0.0,358900.0,1630.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,51,0.0
1,0.0,215000.0,1708.0,2.0,2.0,1.0,3.0,1,0,36,8.0,2.0,41,5.0
1,0.0,261900.0,1787.0,2.0,2.0,1.0,3.0,3,0,38,8.0,2.0,10,5.0
1,0.0,718000.0,2871.0,3.0,3.0,1.0,3.0,1,0,125,9.0,4.0,1,6.0
1,0.0,169900.0,1628.0,2.0,1.0,1.0,4.0,2,0,40,4.0,1.0,61,6.0
1,14000.0,309900.0,2276.0,3.0,2.0,1.0,4.0,2,0,67,4.0,1.0,61,7.0
1,30000.0,340000.0,2754.0,3.0,3.0,1.0,3.0,1,0,70,6.0,3.0,31,6.0
1,0.0,223000.0,1763.0,1.0,0.0,1.0,3.0,3,0,63,5.0,3.0,64,4.0
1,2500.0,153000.0,1464.0,2.0,2.0,1.0,3.0,1,0,93,6.0,3.0,62,5.0
1,0.0,185000.0,1101.0,2.0,2.0,1.0,3.0,1,0,30,6.0,1.0,16,5.0
1,3000.0,188000.0,1269.0,2.0,2.0,1.0,3.0,2,0,43,4.0,0.0,56,5.0
1,18000.0,632500.0,3825.0,4.0,3.0,2.0,4.0,3,0,71,9.0,4.0,10,8.0
1,5100.0,162500.0,1518.0,3.0,2.0,2.0,2.0,2,0,91,9.0,4.0,43,5.0
1,0.0,362000.0,2535.0,3.0,3.0,1.0,4.0,1,0,63,9.0,3.0,29,7.0
1,5000.0,210000.0,2156.0,2.0,2.0,2.0,4.0,1,0,86,8.0,1.0,59,6.0
1,0.0,510000.0,2985.0,4.0,2.0,1.0,4.0,1,0,30,9.0,5.0,32,8.0
1,0.0,442015.0,2555.0,4.0,3.0,2.0,4.0,1,0,72,5.0,2.0,1,8.0
1,0.0,230000.0,1645.0,2.0,2.0,1.0,3.0,1,0,52,8.0,2.0,45,5.0
1,6000.0,165000.0,952.0,2.0,1.0,1.0,2.0,1,0,85,2.0,0.0,19,4.0
1,0.0,320000.0,2008.0,2.0,3.0,1.0,3.0,1,0,38,7.0,3.0,7,5.0
1,0.0,327500.0,2018.0,2.0,2.0,2.0,4.0,1,0,41,8.0,4.0,96,6.0
1,5000.0,220000.0,1318.0,2.0,2.0,1.0,3.0,2,0,43,5.0,1.0,40,5.0
1,4000.0,810000.0,3001.0,3.0,4.0,2.0,3.0,1,0,109,8.0,4.0,11,6.0
1,0.0,1299000.0,4398.0,5.0,4.0,1.0,4.0,1,0,15,6.0,3.0,16,9.0
1,0.0,106000.0,858.0,1.0,1.0,1.0,3.0,1,0,69,3.0,2.0,68,4.0
1,1900.0,238000.0,1921.0,3.0,2.0,2.0,3.0,2,0,147,7.0,2.0,48,6.0
